ResponseIdHash,Q6,code1,code2,code3,code4
ae7ed37619ea165e965af00092eecd0e,"use this tech to develop medical advancement such as cure for AIDS, synthetic Stem cells, cancer cures etc",research,beyond-human,medical,
83fbbf07b684690de7c8ffb052fc00b5,The technology will always update me with latest updates and trends and aslo assit with my house chores and taking care of my children and with thier studies. ,efficient-data-analysis,everyday-task-automation,search,
83fbbf07b684690de7c8ffb052fc00b5,The technology will always update me with latest updates and trends and aslo assit with my house chores and taking care of my children and with thier studies. ,everyday-task-automation,,,
83fbbf07b684690de7c8ffb052fc00b5,The technology will always update me with latest updates and trends and aslo assit with my house chores and taking care of my children and with thier studies. ,companionship,everyday-life-assistance,,
83fbbf07b684690de7c8ffb052fc00b5,The technology will always update me with latest updates and trends and aslo assit with my house chores and taking care of my children and with thier studies. ,companionship,education,,
f69241295af2781a908ddf65314c8595,"Well for one.  Instead of looking up different subjects such as recipes.  The Tech-X 10 could actively talk the recipe to me and correct me if I make a mistake executing the recipe.  I could ask it to give me any information I want without searching the internet myself.  It would have it perform somewhat like the ""Alexa"", and shoot information I need to retrieve from the internet.  
I could have the Tech-X 10 perform scheduled readings of some fancy novels such as ""War and Peace"", ""The Hobbit"", and ""The Fire Next Time"", for me on my downtime
I would also have it perform all of my mathematical questions while walking me through how it came about the answer and steps to achieve it.",practical-skill-learning,everyday-task-automation,feedback,
f69241295af2781a908ddf65314c8595,"Well for one.  Instead of looking up different subjects such as recipes.  The Tech-X 10 could actively talk the recipe to me and correct me if I make a mistake executing the recipe.  I could ask it to give me any information I want without searching the internet myself.  It would have it perform somewhat like the ""Alexa"", and shoot information I need to retrieve from the internet.  
I could have the Tech-X 10 perform scheduled readings of some fancy novels such as ""War and Peace"", ""The Hobbit"", and ""The Fire Next Time"", for me on my downtime
I would also have it perform all of my mathematical questions while walking me through how it came about the answer and steps to achieve it.",simplification,efficient-data-analysis,search,
f69241295af2781a908ddf65314c8595,"Well for one.  Instead of looking up different subjects such as recipes.  The Tech-X 10 could actively talk the recipe to me and correct me if I make a mistake executing the recipe.  I could ask it to give me any information I want without searching the internet myself.  It would have it perform somewhat like the ""Alexa"", and shoot information I need to retrieve from the internet.  
I could have the Tech-X 10 perform scheduled readings of some fancy novels such as ""War and Peace"", ""The Hobbit"", and ""The Fire Next Time"", for me on my downtime
I would also have it perform all of my mathematical questions while walking me through how it came about the answer and steps to achieve it.",companionship,everyday-task-automation,search,
f69241295af2781a908ddf65314c8595,"Well for one.  Instead of looking up different subjects such as recipes.  The Tech-X 10 could actively talk the recipe to me and correct me if I make a mistake executing the recipe.  I could ask it to give me any information I want without searching the internet myself.  It would have it perform somewhat like the ""Alexa"", and shoot information I need to retrieve from the internet.  
I could have the Tech-X 10 perform scheduled readings of some fancy novels such as ""War and Peace"", ""The Hobbit"", and ""The Fire Next Time"", for me on my downtime
I would also have it perform all of my mathematical questions while walking me through how it came about the answer and steps to achieve it.",companionship,education,artistic-expression,
f69241295af2781a908ddf65314c8595,"Well for one.  Instead of looking up different subjects such as recipes.  The Tech-X 10 could actively talk the recipe to me and correct me if I make a mistake executing the recipe.  I could ask it to give me any information I want without searching the internet myself.  It would have it perform somewhat like the ""Alexa"", and shoot information I need to retrieve from the internet.  
I could have the Tech-X 10 perform scheduled readings of some fancy novels such as ""War and Peace"", ""The Hobbit"", and ""The Fire Next Time"", for me on my downtime
I would also have it perform all of my mathematical questions while walking me through how it came about the answer and steps to achieve it.",education,math-problem-solving,,
0c483d36388a4d439288093086a4ad2b,"How to solve today's problems for a better future
Ideas of how to solve poverty, homeless and affordable education for all.
New way of dieting and exercises for a better version of you 
.",new-code,,,
0c483d36388a4d439288093086a4ad2b,"How to solve today's problems for a better future
Ideas of how to solve poverty, homeless and affordable education for all.
New way of dieting and exercises for a better version of you 
.",societal-issues,brainstorming,creativity,
